Time[ms],Realtime Tick,Present Position,Goal Position,Present Current,Goal Current,Present Velocity,Goal Velocity,Present PWM,Present Input Voltage
5706,9930,3163,3161,-1,1193,2,200,-13,121
5716,9940,3163,3161,-1,1193,1,200,-13,121
5726,9950,3163,3161,0,1193,0,200,-13,121
5736,9960,3162,3161,1,1193,0,200,-7,121
5746,9970,3162,3161,2,1193,0,200,-7,121
5756,9980,3161,3161,2,1193,-1,200,-7,121
5766,9990,3161,3161,0,1193,-1,200,0,121
5776,10000,3160,3161,0,1193,-1,200,0,121
5786,10010,3160,3161,0,1193,-2,200,6,121
5796,10020,3160,3161,0,1193,-2,200,6,121
5806,10030,3160,3161,1,1193,-2,200,6,121
5816,10040,3159,3161,1,1193,-2,200,12,121
5826,10050,3159,3161,3,1193,-2,200,12,121
5836,10060,3159,3161,6,1193,-2,200,12,121
5846,10070,3159,3161,0,1193,-1,200,12,121
5856,10080,3160,3161,3,1193,-1,200,12,121
5866,10090,3160,3161,4,1193,0,200,6,121
5876,10100,3160,3161,0,1193,0,200,6,121
5886,10110,3160,3161,0,1193,0,200,6,121
5896,10120,3160,3161,4,1193,0,200,6,121
5906,10130,3160,3161,0,1193,0,200,6,121
5916,10140,3160,3161,0,1193,0,200,6,121
5926,10150,3160,3161,0,1193,0,200,6,121
5936,10160,3160,3161,0,1193,0,200,6,121
5946,10170,3160,3161,0,1193,0,200,6,121
5956,10180,3160,3161,0,1193,0,200,6,121
5966,10190,3160,3161,2,1193,0,200,6,121
5976,10200,3160,3161,0,1193,0,200,6,121
5986,10210,3160,3161,0,1193,0,200,6,121
5996,10220,3160,3161,0,1193,0,200,6,121
6006,10230,3160,3161,2,1193,0,200,12,121
6016,10240,3160,3161,0,1193,0,200,6,121
6026,10250,3160,3161,0,1193,0,200,6,121
6036,10260,3160,3161,0,1193,0,200,6,121
6046,10270,3159,3161,0,1193,0,200,6,121
6056,10280,3160,3161,1,1193,0,200,6,121
6066,10290,3160,3161,0,1193,0,200,6,121
6076,10300,3160,3161,0,1193,0,200,6,121
6086,10310,3160,3161,2,1193,0,200,6,121
6096,10320,3159,3161,0,1193,0,200,6,121
6106,10330,3160,3161,3,1193,0,200,6,121
6116,10340,3159,3161,0,1193,0,200,6,121
6126,10350,3160,3161,2,1193,0,200,12,121
6136,10360,3160,3161,0,1193,0,200,6,121
6146,10370,3160,3161,0,1193,0,200,6,121
6156,10380,3160,3161,0,1193,0,200,6,121
6166,10390,3160,3161,0,1193,0,200,6,121
6176,10400,3160,3161,0,1193,0,200,6,121
6186,10410,3160,3161,0,1193,0,200,6,121
6196,10420,3160,3161,0,1193,0,200,6,121
6206,10430,3160,3161,1,1193,0,200,6,121
6216,10440,3160,3161,0,1193,0,200,6,121
6226,10450,3160,3161,0,1193,0,200,6,121
6236,10460,3160,3161,0,1193,0,200,6,121
6246,10470,3160,3161,0,1193,0,200,6,121
6256,10480,3160,3161,0,1193,0,200,6,121
6266,10490,3160,3161,0,1193,0,200,6,121
6276,10500,3160,3161,0,1193,0,200,6,121
6286,10510,3160,3161,0,1193,0,200,6,121
6296,10520,3160,3161,0,1193,0,200,6,121
6306,10530,3160,3161,2,1193,0,200,12,121
6316,10540,3160,3161,1,1193,0,200,6,121
6326,10550,3160,3161,0,1193,0,200,6,121
6336,10560,3160,3161,0,1193,0,200,6,121
6346,10570,3160,3161,0,1193,0,200,6,121
6356,10580,3160,3161,0,1193,0,200,6,121
6366,10590,3160,3161,2,1193,0,200,6,121
6376,10600,3160,3161,0,1193,0,200,6,121
6386,10610,3159,3161,0,1193,0,200,6,121
6396,10620,3160,3161,0,1193,0,200,6,121
6406,10630,3160,3161,0,1193,0,200,6,121
6416,10640,3159,3161,4,1193,0,200,6,121
6427,10651,3159,545,-479,1193,0,200,-885,121
6437,10661,3144,545,-222,1193,-1,200,-885,119
6447,10671,3121,545,-234,1193,-11,200,-885,120
6457,10681,3102,545,-346,1193,-27,200,-885,120
6467,10691,3083,545,-383,1193,-44,200,-885,120
6478,10702,3061,545,-297,1193,-64,200,-885,120
6487,10711,3038,545,-184,1193,-82,200,-885,120
6497,10721,3010,545,-87,1193,-104,200,-885,120
6507,10731,2980,545,-42,1193,-122,200,-885,121
6517,10741,2946,545,-16,1193,-136,200,-885,121
6527,10751,2913,545,-7,1193,-150,200,-885,121
6537,10761,2882,545,-6,1193,-163,200,-885,121
6547,10771,2850,545,-3,1193,-175,200,-885,121
6557,10781,2817,545,-1,1193,-186,200,-885,121
6567,10791,2786,545,0,1193,-193,200,-885,121
6577,10801,2755,545,0,1193,-198,200,-885,121
6587,10811,2723,545,-1,1193,-200,200,-885,121
6597,10821,2693,545,-5,1193,-200,200,-885,121
6607,10831,2661,545,-8,1193,-200,200,-885,121
6617,10841,2631,545,-11,1193,-200,200,-885,121
6627,10851,2601,545,-8,1193,-199,200,-885,121
6637,10861,2571,545,-9,1193,-198,200,-885,121
6647,10871,2540,545,-11,1193,-197,200,-885,121
6657,10881,2510,545,-11,1193,-196,200,-885,121
6667,10891,2480,545,-13,1193,-195,200,-885,121
6677,10901,2449,545,-18,1193,-194,200,-885,121
6687,10911,2418,545,-21,1193,-194,200,-885,121
6697,10921,2387,545,-24,1193,-194,200,-885,121
6707,10931,2356,545,-20,1193,-195,200,-885,121
6717,10941,2327,545,-21,1193,-195,200,-885,121
6727,10951,2295,545,-18,1193,-196,200,-885,121
6737,10961,2265,545,-14,1193,-197,200,-885,121
6747,10971,2234,545,-16,1193,-197,200,-885,121
6757,10981,2203,545,-11,1193,-198,200,-885,121
6767,10991,2172,545,-9,1193,-198,200,-885,121
6777,11001,2141,545,-10,1193,-199,200,-885,121
6787,11011,2110,545,-9,1193,-199,200,-885,121
6797,11021,2079,545,-9,1193,-200,200,-885,121
6807,11031,2047,545,-9,1193,-201,200,-885,121
6817,11041,2016,545,-7,1193,-201,200,-885,121
6827,11051,1984,545,-10,1193,-201,200,-885,121
6837,11061,1953,545,-10,1193,-201,200,-885,121
6847,11071,1921,545,-6,1193,-201,200,-885,121
6857,11081,1890,545,-10,1193,-201,200,-885,121
6867,11091,1860,545,-8,1193,-200,200,-885,121
6877,11101,1829,545,-8,1193,-200,200,-885,121
6887,11111,1798,545,-10,1193,-199,200,-885,121
6897,11121,1767,545,-8,1193,-199,200,-885,121
6907,11131,1737,545,-10,1193,-199,200,-885,121
6917,11141,1706,545,-9,1193,-198,200,-885,121
6927,11151,1675,545,-7,1193,-198,200,-885,121
6937,11161,1644,545,-9,1193,-197,200,-885,121
6947,11171,1614,545,-11,1193,-197,200,-885,121
6957,11181,1583,545,-10,1193,-197,200,-885,121
6967,11191,1552,545,-10,1193,-197,200,-885,121
6977,11201,1521,545,-9,1193,-196,200,-885,121
6987,11211,1490,545,-10,1193,-196,200,-885,121
6997,11221,1460,545,-10,1193,-196,200,-885,121
7007,11231,1427,545,-11,1193,-196,200,-885,121
7017,11241,1397,545,-10,1193,-196,200,-885,121
7027,11251,1365,545,-9,1193,-196,200,-885,121
7037,11261,1335,545,-10,1193,-196,200,-885,121
7047,11271,1304,545,-8,1193,-195,200,-885,121
7057,11281,1274,545,-10,1193,-195,200,-885,121
7067,11291,1244,545,-13,1193,-195,200,-885,121
7077,11301,1213,545,-10,1193,-195,200,-885,121
7087,11311,1181,545,-9,1193,-195,200,-885,121
7097,11321,1151,545,-11,1193,-195,200,-885,121
7107,11331,1120,545,-10,1193,-195,200,-885,121
7117,11341,1090,545,-10,1193,-195,200,-885,121
7127,11351,1059,545,-13,1193,-195,200,-885,121
7137,11361,1029,545,-11,1193,-195,200,-885,121
7147,11371,998,545,-10,1193,-195,200,-885,121
7157,11381,967,545,-11,1193,-195,200,-885,121
7167,11391,935,545,-11,1193,-195,200,-885,121
7177,11401,904,545,-12,1193,-196,200,-885,121
7187,11411,873,545,-12,1193,-196,200,-885,121
7197,11421,843,545,-13,1193,-196,200,-885,121
7207,11431,812,545,-12,1193,-196,200,-885,121
7217,11441,782,545,-17,1193,-196,200,-885,121
7227,11451,751,545,-17,1193,-196,200,-885,121
7237,11461,720,545,-15,1193,-196,200,-885,121
7247,11471,690,545,-16,1193,-196,200,-885,121
7257,11481,658,545,61,1193,-196,200,-725,121
7267,11491,630,545,106,1193,-196,200,-544,121
7277,11501,608,545,112,1193,-194,200,-394,121
7287,11511,590,545,126,1193,-189,200,-288,121
7297,11521,576,545,158,1193,-179,200,-200,121
7307,11531,564,545,176,1193,-165,200,-125,121
7317,11541,555,545,163,1193,-149,200,-69,120
7327,11551,549,545,133,1193,-129,200,-32,121
7337,11561,546,545,88,1193,-108,200,-7,121
7347,11571,545,545,41,1193,-87,200,6,121
7357,11581,545,545,10,1193,-68,200,0,121
7367,11591,547,545,0,1193,-51,200,-13,121
7377,11601,548,545,-9,1193,-35,200,-19,121
7387,11611,548,545,-18,1193,-22,200,-19,121
7397,11621,548,545,-16,1193,-13,200,-19,121
7407,11631,547,545,1,1193,-6,200,-13,120
7417,11641,546,545,3,1193,-2,200,-7,121
7427,11651,546,545,3,1193,0,200,-7,121
7437,11661,545,545,5,1193,-1,200,0,121
7447,11671,544,545,0,1193,-2,200,6,121
7457,11681,544,545,0,1193,-2,200,6,121
7467,11691,544,545,0,1193,-3,200,6,121
7477,11701,544,545,0,1193,-3,200,6,121
7487,11711,544,545,0,1193,-2,200,6,121
7497,11721,544,545,0,1193,-2,200,6,121
7507,11731,544,545,0,1193,-1,200,6,121
7517,11741,544,545,0,1193,-1,200,6,121
7527,11751,544,545,0,1193,0,200,6,121
7537,11761,544,545,0,1193,0,200,6,121
7547,11771,544,545,0,1193,0,200,6,121
7557,11781,544,545,0,1193,0,200,6,121
7567,11791,544,545,0,1193,0,200,6,121
7577,11801,544,545,0,1193,0,200,6,121
7587,11811,544,545,9,1193,0,200,6,121
7597,11821,544,545,0,1193,0,200,6,121
7607,11831,544,545,0,1193,0,200,6,121
7617,11841,544,545,6,1193,0,200,12,121
7627,11851,544,545,0,1193,0,200,6,121
7637,11861,544,545,0,1193,0,200,6,121
7647,11871,544,545,0,1193,0,200,6,121
7657,11881,545,545,0,1193,0,200,0,121
7667,11891,545,545,0,1193,0,200,0,121
7677,11901,545,545,0,1193,0,200,0,121
7687,11911,545,545,0,1193,0,200,0,121
7697,11921,546,545,0,1193,0,200,0,121
7707,11931,545,545,0,1193,0,200,0,121
7717,11941,545,545,-1,1193,0,200,-7,121
7727,11951,545,545,0,1193,0,200,0,121
7737,11961,545,545,0,1193,0,200,0,121
7747,11971,544,545,0,1193,0,200,0,121
7757,11981,544,545,0,1193,0,200,6,121
7767,11991,544,545,0,1193,0,200,6,121
7777,12001,544,545,0,1193,0,200,6,121
7787,12011,544,545,0,1193,0,200,6,121
7797,12021,544,545,0,1193,0,200,6,121
7807,12031,545,545,0,1193,0,200,0,121
7817,12041,545,545,0,1193,0,200,0,121
7827,12051,545,545,0,1193,0,200,0,121
7837,12061,545,545,0,1193,0,200,-7,121
7847,12071,546,545,0,1193,0,200,0,121
7857,12081,545,545,0,1193,0,200,0,121
7867,12091,545,545,0,1193,0,200,0,121
7877,12101,545,545,0,1193,0,200,0,121
7887,12111,545,545,0,1193,0,200,0,121
7897,12121,544,545,0,1193,0,200,0,121
7907,12131,544,545,0,1193,0,200,0,121
7917,12141,544,545,0,1193,0,200,6,121
7927,12151,544,545,0,1193,0,200,0,121
7937,12161,544,545,0,1193,0,200,6,121
7947,12171,544,545,0,1193,0,200,6,121
7957,12181,544,545,0,1193,0,200,6,121
7967,12191,545,545,0,1193,0,200,0,121
7977,12201,545,545,0,1193,0,200,0,121
7987,12211,546,545,0,1193,0,200,0,121
7997,12221,545,545,0,1193,0,200,0,121
8007,12231,545,545,0,1193,0,200,0,121
8017,12241,545,545,0,1193,0,200,0,121
8027,12251,545,545,0,1193,0,200,0,121
8037,12261,545,545,0,1193,0,200,0,121
8047,12271,545,545,0,1193,0,200,0,121
8057,12281,545,545,0,1193,0,200,0,121
8067,12291,544,545,0,1193,0,200,0,121
8077,12301,545,545,0,1193,0,200,0,121
8087,12311,544,545,0,1193,0,200,0,121
8097,12321,545,545,0,1193,0,200,0,121
8107,12331,544,545,0,1193,0,200,6,121
8117,12341,545,545,0,1193,0,200,0,121
8127,12351,545,545,0,1193,0,200,0,121
8137,12361,544,545,0,1193,0,200,0,121
8147,12371,545,545,0,1193,0,200,0,121
8157,12381,545,3760,356,1193,0,200,885,121
8168,12392,559,3760,210,1193,2,200,885,119
8178,12402,582,3760,217,1193,12,200,885,120
8188,12412,603,3760,319,1193,27,200,885,120
8198,12422,623,3760,334,1193,44,200,885,120
8208,12432,645,3760,274,1193,64,200,885,120
8218,12442,670,3760,147,1193,85,200,885,120
8228,12452,700,3760,53,1193,108,200,885,120
8238,12462,732,3760,15,1193,129,200,885,121
8248,12472,765,3760,6,1193,145,200,885,121
8258,12482,797,3760,0,1193,158,200,885,121
8268,12492,828,3760,0,1193,171,200,885,121
8278,12502,857,3760,1,1193,182,200,885,121
8288,12512,885,3760,12,1193,189,200,885,121
8298,12522,916,3760,26,1193,193,200,885,121
8308,12532,946,3760,24,1193,194,200,885,121
8318,12542,976,3760,22,1193,193,200,885,121
8328,12552,1007,3760,23,1193,192,200,885,121
8338,12562,1036,3760,20,1193,191,200,885,121
8348,12572,1068,3760,15,1193,191,200,885,121
8357,12581,1097,3760,11,1193,192,200,885,121
8368,12592,1130,3760,9,1193,192,200,885,121
8378,12602,1160,3760,7,1193,193,200,885,121
8388,12612,1193,3760,6,1193,194,200,885,121
8398,12622,1224,3760,2,1193,195,200,885,121
8408,12632,1254,3760,5,1193,196,200,885,121
8418,12642,1284,3760,10,1193,196,200,885,121
8428,12652,1315,3760,6,1193,196,200,885,121
8438,12662,1345,3760,11,1193,196,200,885,121
8448,12672,1377,3760,15,1193,196,200,885,121
8458,12682,1407,3760,14,1193,195,200,885,121
8467,12691,1436,3760,15,1193,194,200,885,121
8477,12701,1467,3760,12,1193,194,200,885,121
8488,12712,1499,3760,4,1193,194,200,885,121
8498,12722,1531,3760,7,1193,194,200,885,121
8508,12732,1562,3760,9,1193,194,200,885,121
8518,12742,1593,3760,8,1193,194,200,885,121
8528,12752,1624,3760,7,1193,195,200,885,121
8538,12762,1655,3760,3,1193,196,200,885,121
8548,12772,1686,3760,7,1193,196,200,885,121
8558,12782,1716,3760,7,1193,197,200,885,121
8568,12792,1748,3760,7,1193,197,200,885,121
8578,12802,1779,3760,4,1193,198,200,885,121
8588,12812,1809,3760,3,1193,198,200,885,121
8598,12822,1840,3760,8,1193,198,200,885,121
8608,12832,1871,3760,3,1193,197,200,885,121
8618,12842,1900,3760,4,1193,197,200,885,121
8628,12852,1931,3760,7,1193,196,200,885,121
8638,12862,1962,3760,7,1193,196,200,885,121
8648,12872,1992,3760,11,1193,196,200,885,121
8658,12882,2023,3760,12,1193,196,200,885,121
8668,12892,2054,3760,9,1193,196,200,885,121
8677,12901,2083,3760,9,1193,196,200,885,121
8688,12912,2115,3760,8,1193,196,200,885,121
8698,12922,2146,3760,9,1193,196,200,885,121
8708,12932,2177,3760,7,1193,197,200,885,121
8718,12942,2208,3760,10,1193,197,200,885,121
8728,12952,2239,3760,10,1193,198,200,885,121
8737,12961,2268,3760,9,1193,199,200,885,121
8747,12971,2299,3760,8,1193,199,200,885,121
8758,12982,2332,3760,7,1193,199,200,885,121
8768,12992,2362,3760,9,1193,200,200,885,121
8777,13001,2391,3760,8,1193,200,200,885,121
8788,13012,2424,3760,10,1193,200,200,885,121
8798,13022,2455,3760,11,1193,200,200,885,121
8807,13031,2485,3760,11,1193,200,200,885,121
8818,13042,2517,3760,13,1193,199,200,885,121
8828,13052,2549,3760,11,1193,199,200,885,121
8837,13061,2578,3760,6,1193,199,200,885,121
8847,13071,2609,3760,11,1193,199,200,885,121
8858,13082,2641,3760,9,1193,199,200,885,121
8867,13091,2671,3760,3,1193,198,200,885,121
8878,13102,2703,3760,11,1193,198,200,885,121
8887,13111,2733,3760,11,1193,198,200,885,121
8897,13121,2764,3760,10,1193,198,200,885,121
8907,13131,2795,3760,10,1193,198,200,885,121
8917,13141,2825,3760,11,1193,197,200,885,121
8927,13151,2857,3760,11,1193,197,200,885,121
8937,13161,2887,3760,12,1193,197,200,885,121
8947,13171,2917,3760,13,1193,196,200,885,121
8957,13181,2948,3760,16,1193,196,200,885,121
8967,13191,2978,3760,17,1193,195,200,885,121
8977,13201,3009,3760,16,1193,194,200,885,121
8987,13211,3040,3760,14,1193,194,200,885,121
8997,13221,3072,3760,17,1193,194,200,885,121
9007,13231,3101,3760,13,1193,194,200,885,121
9018,13242,3133,3760,11,1193,193,200,885,121
9028,13252,3164,3760,12,1193,193,200,885,121
9037,13261,3194,3760,9,1193,193,200,885,121
9047,13271,3224,3760,11,1193,193,200,885,121
9057,13281,3255,3760,14,1193,193,200,885,121
9067,13291,3285,3760,13,1193,194,200,885,121
9077,13301,3316,3760,10,1193,194,200,885,121
9087,13311,3347,3760,16,1193,194,200,885,121
9097,13321,3378,3760,10,1193,194,200,885,121
9107,13331,3408,3760,16,1193,194,200,885,121
9117,13341,3438,3760,17,1193,193,200,885,121
9127,13351,3468,3760,16,1193,193,200,885,121
9137,13361,3499,3760,19,1193,193,200,885,121
9147,13371,3530,3760,18,1193,193,200,885,121
9157,13381,3553,3760,202,1193,191,200,885,121
9167,13391,3572,3760,429,1193,187,200,885,120
9177,13401,3588,3760,425,1193,179,200,885,119
9187,13411,3603,3760,505,1193,168,200,885,119
9197,13421,3621,3760,446,1193,155,200,881,119
9207,13431,3637,3760,342,1193,142,200,781,119
9217,13441,3653,3760,279,1193,129,200,675,119
9227,13451,3669,3760,171,1193,118,200,581,118
9237,13461,3684,3760,109,1193,111,200,487,120
9247,13471,3699,3760,35,1193,106,200,387,120
9257,13481,3711,3760,-4,1193,103,200,312,121
9267,13491,3724,3760,-27,1193,99,200,237,121
9277,13501,3735,3760,-44,1193,96,200,156,121
9287,13511,3742,3760,-39,1193,91,200,112,121
9297,13521,3745,3760,-11,1193,83,200,100,121
9307,13531,3746,3760,-1,1193,73,200,87,121
9317,13541,3748,3760,2,1193,62,200,75,121
9326,13550,3749,3760,22,1193,52,200,68,121
9335,13559,3750,3760,65,1193,42,200,62,121
9345,13569,3750,3760,80,1193,30,200,62,121
9355,13579,3750,3760,78,1193,21,200,62,121
9365,13589,3750,3760,74,1193,14,200,62,121
9375,13599,3751,3760,54,1193,9,200,56,121
9385,13609,3752,3760,34,1193,7,200,56,121
9395,13619,3753,3760,11,1193,5,200,43,121
9405,13629,3755,3760,1,1193,4,200,31,121
9415,13639,3758,3760,-5,1193,5,200,12,121
9425,13649,3760,3760,-9,1193,6,200,0,121
9435,13659,3762,3760,-7,1193,8,200,-13,121
9445,13669,3763,3760,-22,1193,9,200,-19,121
9455,13679,3763,3760,-27,1193,10,200,-19,122
9465,13689,3763,3760,-27,1193,10,200,-19,122
9475,13699,3764,3760,-27,1193,9,200,-19,121
9485,13709,3764,3760,-27,1193,7,200,-19,121
9495,13719,3763,3760,-21,1193,5,200,-19,121
9505,13729,3762,3760,0,1193,3,200,-13,121
9515,13739,3761,3760,5,1193,1,200,-7,121
9525,13749,3759,3760,1,1193,0,200,6,121
9535,13759,3758,3760,9,1193,-2,200,12,121
9545,13769,3757,3760,12,1193,-4,200,18,121
9555,13779,3757,3760,13,1193,-5,200,18,121
9565,13789,3757,3760,20,1193,-5,200,18,121
9575,13799,3757,3760,30,1193,-5,200,18,121
9585,13809,3757,3760,32,1193,-4,200,18,121
9595,13819,3757,3760,32,1193,-3,200,18,121
9605,13829,3757,3760,31,1193,-2,200,18,121
9615,13839,3757,3760,24,1193,-1,200,18,120
9625,13849,3758,3760,16,1193,0,200,12,121
9635,13859,3758,3760,7,1193,0,200,12,121
9645,13869,3759,3760,-5,1193,0,200,0,121
9655,13879,3761,3760,0,1193,1,200,-7,121
9665,13889,3762,3760,0,1193,2,200,-13,121
9675,13899,3762,3760,0,1193,3,200,-13,121
9685,13909,3762,3760,-3,1193,4,200,-19,121
9695,13919,3763,3760,-5,1193,4,200,-13,121
9705,13929,3762,3760,-7,1193,4,200,-13,121
9715,13939,3762,3760,-10,1193,3,200,-19,120
9725,13949,3762,3760,-5,1193,2,200,-13,121
9735,13959,3762,3760,-3,1193,1,200,-13,121
9745,13969,3761,3760,1,1193,0,200,-13,121
9755,13979,3760,3760,6,1193,0,200,0,121
9765,13989,3759,3760,0,1193,-1,200,6,121
9775,13999,3758,3760,9,1193,-2,200,12,121
9785,14009,3757,3760,7,1193,-3,200,12,121
9795,14019,3757,3760,10,1193,-3,200,18,121
9805,14029,3757,3760,11,1193,-4,200,18,121
9815,14039,3757,3760,24,1193,-4,200,18,121
9825,14049,3757,3760,29,1193,-3,200,18,121
9835,14059,3758,3760,21,1193,-2,200,12,121
9845,14069,3758,3760,18,1193,-1,200,18,121
9855,14079,3758,3760,10,1193,0,200,12,121
9865,14089,3759,3760,-1,1193,0,200,6,121
9875,14099,3759,3760,0,1193,0,200,0,121
9885,14109,3761,3760,0,1193,1,200,0,121
9895,14119,3761,3760,0,1193,2,200,-7,121
9905,14129,3761,3760,2,1193,2,200,-7,121
9915,14139,3762,3760,0,1193,2,200,-7,121
9925,14149,3761,3760,1,1193,2,200,-7,121
9935,14159,3762,3760,0,1193,2,200,-13,121
9945,14169,3762,3760,2,1193,2,200,-13,121
9955,14179,3761,3760,0,1193,1,200,-13,121
9965,14189,3761,3760,0,1193,1,200,-7,121
9975,14199,3761,3760,0,1193,0,200,-7,121
9985,14209,3760,3760,0,1193,0,200,-7,121
9995,14219,3760,3760,1,1193,0,200,0,121
10005,14229,3760,3760,0,1193,0,200,0,121
10015,14239,3760,3760,0,1193,0,200,0,121
10025,14249,3760,3760,0,1193,0,200,0,121
10035,14259,3760,3760,0,1193,0,200,0,121
10045,14269,3760,3760,0,1193,0,200,0,121
10055,14279,3760,3760,0,1193,0,200,0,121
10065,14289,3760,3760,0,1193,0,200,0,121
10075,14299,3760,3760,0,1193,0,200,0,121
10085,14309,3760,3760,0,1193,0,200,0,121
10095,14319,3760,3760,0,1193,0,200,0,121
10105,14329,3760,3760,0,1193,0,200,0,121
10115,14339,3760,3760,0,1193,0,200,0,121
10125,14349,3760,3760,0,1193,0,200,0,121
10135,14359,3760,3760,0,1193,0,200,0,121
10145,14369,3760,3760,0,1193,0,200,-7,121
10155,14379,3760,3760,0,1193,0,200,0,121
10165,14389,3760,3760,0,1193,0,200,0,121
10175,14399,3761,3760,0,1193,0,200,0,121
10185,14409,3761,3760,0,1193,0,200,0,121
10195,14419,3760,3760,0,1193,0,200,0,121
10205,14429,3761,3760,0,1193,0,200,0,121
10215,14439,3760,3760,0,1193,0,200,0,121
10225,14449,3760,3760,0,1193,0,200,0,121
10235,14459,3760,3760,0,1193,0,200,0,121
10245,14469,3760,3760,0,1193,0,200,0,121
10255,14479,3760,3760,0,1193,0,200,0,121
10265,14489,3760,3760,0,1193,0,200,0,121
10275,14499,3760,3760,0,1193,0,200,0,121
10285,14509,3760,3760,0,1193,0,200,0,121
10295,14519,3760,3760,0,1193,0,200,0,121
10305,14529,3760,3760,0,1193,0,200,0,121
10315,14539,3760,3760,0,1193,0,200,0,121
10325,14549,3760,3760,0,1193,0,200,0,121
10335,14559,3760,3760,0,1193,0,200,-7,121
10345,14569,3760,3760,0,1193,0,200,0,121
10355,14579,3760,3760,0,1193,0,200,0,121
10365,14589,3760,3760,0,1193,0,200,-7,121
10375,14599,3760,3760,0,1193,0,200,0,121
10385,14609,3761,3760,0,1193,0,200,0,121
10395,14619,3760,3760,0,1193,0,200,0,121
10405,14629,3760,3760,0,1193,0,200,0,121
10415,14639,3760,3760,0,1193,0,200,0,121
10425,14649,3759,3760,0,1193,0,200,0,121
10435,14659,3760,3760,0,1193,0,200,0,121
10445,14669,3759,3760,0,1193,0,200,6,121
10455,14679,3759,3760,0,1193,0,200,0,121
10465,14689,3759,3760,0,1193,0,200,0,121
10475,14699,3760,3760,0,1193,0,200,0,121
10485,14709,3760,3760,0,1193,0,200,0,121
10495,14719,3760,3760,0,1193,0,200,0,121
10505,14729,3760,3760,0,1193,0,200,0,121
10515,14739,3760,3760,0,1193,0,200,0,121
10525,14749,3760,3760,0,1193,0,200,0,121
10535,14759,3760,3760,0,1193,0,200,0,121
10545,14769,3760,3760,0,1193,0,200,0,121
10555,14779,3760,3760,0,1193,0,200,0,121
10565,14789,3760,3760,0,1193,0,200,0,121
10575,14799,3760,3760,0,1193,0,200,0,121
10585,14809,3760,3760,0,1193,0,200,0,121
10595,14819,3759,3760,0,1193,0,200,0,121
10605,14829,3760,3760,0,1193,0,200,0,121
10615,14839,3760,3760,0,1193,0,200,0,121
10625,14849,3760,3760,0,1193,0,200,0,121
10635,14859,3760,3760,0,1193,0,200,0,121
10645,14869,3760,3760,0,1193,0,200,0,121
10655,14879,3760,3760,0,1193,0,200,0,121
10665,14889,3760,3760,0,1193,0,200,0,121
10675,14899,3760,3760,0,1193,0,200,0,121
10685,14909,3760,3760,0,1193,0,200,0,121
10695,14919,3760,3760,0,1193,0,200,0,121
10705,14929,3760,3760,0,1193,0,200,0,121
10715,14939,3760,3760,0,1193,0,200,0,121
10725,14949,3760,3760,0,1193,0,200,0,121
10735,14959,3760,3760,0,1193,0,200,0,121
10745,14969,3760,3760,0,1193,0,200,0,121
10755,14979,3760,3760,0,1193,0,200,0,121
10765,14989,3760,3760,0,1193,0,200,0,121
10775,14999,3760,3760,0,1193,0,200,0,121
10785,15009,3760,3760,0,1193,0,200,0,121
10795,15019,3760,3760,0,1193,0,200,0,121
10805,15029,3760,3760,0,1193,0,200,0,121
10815,15039,3759,3760,0,1193,0,200,0,121
10825,15049,3760,3760,0,1193,0,200,0,121
10836,15060,3760,576,-467,1193,0,200,-885,121
10846,15070,3743,576,-238,1193,-2,200,-885,119
10856,15080,3721,576,-227,1193,-12,200,-885,120
10866,15090,3700,576,-315,1193,-28,200,-885,121
10876,15100,3679,576,-327,1193,-46,200,-885,120
10886,15110,3657,576,-240,1193,-65,200,-885,120
10896,15120,3630,576,-129,1193,-86,200,-885,120
10906,15130,3601,576,-49,1193,-110,200,-885,120
10916,15140,3569,576,-18,1193,-129,200,-885,121
10926,15150,3538,576,-9,1193,-144,200,-885,121
10936,15160,3509,576,-7,1193,-156,200,-885,121
10946,15170,3478,576,-23,1193,-167,200,-885,121
10956,15180,3448,576,-42,1193,-176,200,-885,121
10966,15190,3419,576,-55,1193,-183,200,-885,119
10976,15200,3390,576,-51,1193,-186,200,-885,120
